Price,Close,High,Low,Open,Volume
2025-11-13 15:21:00+00:00,412.54998779296875,413.19000244140625,412.260009765625,413.0827941894531,240541
2025-11-13 15:22:00+00:00,412.1600036621094,413.07000732421875,411.8699951171875,412.54998779296875,269143
2025-11-13 15:23:00+00:00,410.010009765625,412.25,409.5,412.0924987792969,785318
2025-11-13 15:24:00+00:00,411.2698974609375,411.3299865722656,409.6600036621094,410.0400085449219,397255
2025-11-13 15:25:00+00:00,409.6050109863281,411.2300109863281,409.2699890136719,411.2300109863281,413088
2025-11-13 15:26:00+00:00,409.05999755859375,409.82000732421875,408.80999755859375,409.6300048828125,394362
2025-11-13 15:27:00+00:00,408.8454895019531,409.1199951171875,408.55999755859375,409.05499267578125,403909
2025-11-13 15:28:00+00:00,409.7799987792969,410.1600036621094,408.7699890136719,408.8349914550781,346530
2025-11-13 15:29:00+00:00,410.3456115722656,410.3900146484375,409.5556945800781,409.7300109863281,214313
2025-11-13 15:30:00+00:00,410.0299987792969,410.760009765625,410.0,410.3900146484375,238545
2025-11-13 15:31:00+00:00,409.9130859375,410.8699951171875,409.4100036621094,410.0450134277344,271631
2025-11-13 15:32:00+00:00,409.6784973144531,410.3900146484375,409.5400085449219,409.8500061035156,148157
2025-11-13 15:33:00+00:00,409.25,409.6600036621094,408.7799987792969,409.6600036621094,232484
2025-11-13 15:34:00+00:00,407.9200134277344,409.32440185546875,407.8299865722656,409.1700134277344,421423
2025-11-13 15:35:00+00:00,408.6499938964844,409.239990234375,407.9100036621094,407.9444885253906,346901
2025-11-13 15:36:00+00:00,408.8999938964844,409.4599914550781,408.6199951171875,408.66259765625,184998
2025-11-13 15:37:00+00:00,407.5199890136719,409.2300109863281,407.510009765625,408.8900146484375,270607
2025-11-13 15:38:00+00:00,408.4919128417969,408.6000061035156,407.3299865722656,407.52508544921875,300744
2025-11-13 15:39:00+00:00,408.760009765625,409.2699890136719,408.3999938964844,408.4880065917969,207554
2025-11-13 15:40:00+00:00,409.25,409.45001220703125,408.4901123046875,408.7149963378906,199198
2025-11-13 15:41:00+00:00,408.9949951171875,409.4200134277344,408.60009765625,409.29998779296875,169141
2025-11-13 15:42:00+00:00,407.6600036621094,409.2099914550781,407.56298828125,409.0,236562
2025-11-13 15:43:00+00:00,406.6499938964844,407.82000732421875,406.5199890136719,407.69000244140625,406297
2025-11-13 15:44:00+00:00,406.1864929199219,406.7699890136719,405.8699951171875,406.6700134277344,350557
2025-11-13 15:45:00+00:00,405.1120910644531,406.2699890136719,404.8999938964844,406.1700134277344,522408
2025-11-13 15:46:00+00:00,405.5799865722656,405.7099914550781,404.95001220703125,405.0899963378906,336983
2025-11-13 15:47:00+00:00,405.3682861328125,406.0732116699219,404.760009765625,405.5799865722656,377688
2025-11-13 15:48:00+00:00,406.2749938964844,406.3299865722656,405.3299865722656,405.3800048828125,222847
2025-11-13 15:49:00+00:00,406.5517883300781,406.6000061035156,405.80999755859375,406.2687072753906,254162
2025-11-13 15:50:00+00:00,407.0495910644531,407.21990966796875,405.69000244140625,406.6000061035156,353432
2025-11-13 15:51:00+00:00,407.3266906738281,407.4599914550781,406.8399963378906,407.04998779296875,229841
2025-11-13 15:52:00+00:00,407.3800048828125,407.5799865722656,406.8399963378906,407.29998779296875,194480
2025-11-13 15:53:00+00:00,407.6099853515625,407.7699890136719,406.9599914550781,407.3900146484375,200150
2025-11-13 15:54:00+00:00,406.2349853515625,407.6099853515625,405.860107421875,407.5899963378906,301897
2025-11-13 15:55:00+00:00,406.3500061035156,406.5,405.510009765625,406.260009765625,226071
2025-11-13 15:56:00+00:00,406.94000244140625,407.3699951171875,406.2200012207031,406.3900146484375,262171
2025-11-13 15:57:00+00:00,406.0150146484375,407.0,405.79998779296875,407.0,220752
2025-11-13 15:58:00+00:00,407.5,407.67999267578125,405.8500061035156,405.97900390625,245324
2025-11-13 15:59:00+00:00,407.8598937988281,408.1199951171875,407.1099853515625,407.45001220703125,257425
2025-11-13 16:00:00+00:00,407.94000244140625,408.5400085449219,407.6401062011719,407.82000732421875,281628
2025-11-13 16:01:00+00:00,406.9200134277344,408.04998779296875,406.79998779296875,407.93499755859375,217576
2025-11-13 16:02:00+00:00,407.04998779296875,407.54998779296875,406.6099853515625,406.9200134277344,163175
2025-11-13 16:03:00+00:00,406.6167907714844,407.3399963378906,405.7099914550781,407.04998779296875,223452
2025-11-13 16:04:00+00:00,406.5849914550781,406.95001220703125,406.3299865722656,406.5945129394531,112033
2025-11-13 16:05:00+00:00,406.7900085449219,407.2900085449219,406.239990234375,406.6012878417969,158546
2025-11-13 16:06:00+00:00,405.60369873046875,406.8399963378906,405.1400146484375,406.7900085449219,247755
2025-11-13 16:07:00+00:00,405.239990234375,406.3299865722656,405.0899963378906,405.5580139160156,235198
2025-11-13 16:08:00+00:00,405.7995910644531,405.8599853515625,405.1199951171875,405.2200012207031,140358
2025-11-13 16:09:00+00:00,407.07501220703125,407.09991455078125,405.5799865722656,405.7900085449219,263696
2025-11-13 16:10:00+00:00,406.0,407.1700134277344,405.7300109863281,407.0899963378906,259056
2025-11-13 16:11:00+00:00,406.7701110839844,406.82000732421875,405.82000732421875,406.0,127708
2025-11-13 16:12:00+00:00,405.85089111328125,406.989990234375,405.8399963378906,406.7950134277344,114011
2025-11-13 16:13:00+00:00,406.2349853515625,406.6700134277344,405.80999755859375,405.8699951171875,129211
2025-11-13 16:14:00+00:00,407.06500244140625,407.17999267578125,405.8800048828125,406.25360107421875,149478
2025-11-13 16:15:00+00:00,405.80718994140625,407.5,405.79998779296875,407.0899963378906,254393
2025-11-13 16:16:00+00:00,405.67999267578125,406.1499938964844,404.3699951171875,405.80999755859375,412075
2025-11-13 16:17:00+00:00,405.04998779296875,405.9700012207031,404.7699890136719,405.6982116699219,219607
2025-11-13 16:18:00+00:00,405.1549987792969,405.6000061035156,404.94500732421875,405.04998779296875,142399
2025-11-13 16:19:00+00:00,405.3299865722656,405.3399963378906,404.1300048828125,405.1199951171875,274133
2025-11-13 16:20:00+00:00,405.6300048828125,406.2699890136719,404.9100036621094,405.3299865722656,276504
2025-11-13 16:21:00+00:00,405.1415100097656,406.20001220703125,404.8800048828125,405.6650085449219,211693
2025-11-13 16:22:00+00:00,406.0899963378906,406.1899108886719,404.8599853515625,405.110107421875,196996
2025-11-13 16:23:00+00:00,405.8550109863281,406.69000244140625,405.7099914550781,406.1000061035156,174503
2025-11-13 16:24:00+00:00,405.1499938964844,406.1789855957031,405.05999755859375,405.8900146484375,189820
2025-11-13 16:25:00+00:00,404.8500061035156,405.44000244140625,404.6300964355469,405.1300048828125,198182
2025-11-13 16:26:00+00:00,405.8349914550781,405.989990234375,404.80999755859375,404.94000244140625,202469
2025-11-13 16:27:00+00:00,406.0899963378906,406.3900146484375,405.5899963378906,405.8699951171875,156199
2025-11-13 16:28:00+00:00,406.7460021972656,406.79998779296875,405.9150085449219,406.1199951171875,178646
2025-11-13 16:29:00+00:00,407.0799865722656,407.11761474609375,406.260009765625,406.7699890136719,209529
2025-11-13 16:30:00+00:00,406.1849060058594,407.29998779296875,406.0199890136719,407.0899963378906,187608
2025-11-13 16:31:00+00:00,407.54998779296875,407.6000061035156,406.1650085449219,406.2099914550781,161702
2025-11-13 16:32:00+00:00,406.57159423828125,407.6600036621094,406.5,407.55999755859375,138194
2025-11-13 16:33:00+00:00,406.5150146484375,406.75,406.010009765625,406.55999755859375,158901
2025-11-13 16:34:00+00:00,407.2300109863281,407.4800109863281,406.5350036621094,406.5350036621094,153690
2025-11-13 16:35:00+00:00,405.9100036621094,407.8999938964844,405.8500061035156,407.2699890136719,304032
2025-11-13 16:36:00+00:00,405.3949890136719,406.239990234375,405.25,405.9378967285156,233189
2025-11-13 16:37:00+00:00,406.0625915527344,406.3699951171875,405.30999755859375,405.42999267578125,165283
2025-11-13 16:38:00+00:00,406.05999755859375,406.3299865722656,405.6600036621094,406.1199951171875,147540
2025-11-13 16:39:00+00:00,404.7200012207031,406.25,404.6300048828125,406.0950012207031,251759
2025-11-13 16:40:00+00:00,404.3800048828125,404.95001220703125,403.7699890136719,404.66009521484375,336603
2025-11-13 16:41:00+00:00,403.80999755859375,404.70001220703125,403.54010009765625,404.4150085449219,220911
2025-11-13 16:42:00+00:00,403.94000244140625,404.42999267578125,403.70001220703125,403.8399963378906,144624
2025-11-13 16:43:00+00:00,403.4024963378906,403.94989013671875,403.2300109863281,403.9200134277344,242280
2025-11-13 16:44:00+00:00,403.8301086425781,404.0799865722656,403.25,403.4100036621094,185509
2025-11-13 16:45:00+00:00,403.66009521484375,404.0,403.25,403.8399963378906,158918
2025-11-13 16:46:00+00:00,404.2699890136719,404.29998779296875,403.5199890136719,403.6600036621094,164667
2025-11-13 16:47:00+00:00,404.2550048828125,404.77099609375,404.0400085449219,404.25,199743
2025-11-13 16:48:00+00:00,403.2900085449219,404.3349914550781,403.0199890136719,404.239990234375,199373
2025-11-13 16:49:00+00:00,404.7684020996094,404.8799133300781,403.3743896484375,403.3900146484375,179255
2025-11-13 16:50:00+00:00,403.57000732421875,404.9198913574219,403.1000061035156,404.7590026855469,204781
2025-11-13 16:51:00+00:00,404.3500061035156,404.739990234375,403.54998779296875,403.5509033203125,190532
2025-11-13 16:52:00+00:00,402.90008544921875,404.2950134277344,402.70001220703125,404.25,357631
2025-11-13 16:53:00+00:00,402.7937927246094,403.1499938964844,402.4208068847656,402.9700012207031,226595
2025-11-13 16:54:00+00:00,402.6300964355469,402.9700012207031,402.45001220703125,402.80999755859375,153267
2025-11-13 16:55:00+00:00,402.1199951171875,402.69000244140625,402.1000061035156,402.6300048828125,211948
2025-11-13 16:56:00+00:00,402.42999267578125,402.5899963378906,402.0199890136719,402.17999267578125,194920
2025-11-13 16:57:00+00:00,401.5199890136719,402.4573974609375,400.8800048828125,402.4433898925781,469823
2025-11-13 16:58:00+00:00,401.59130859375,401.6626892089844,400.8999938964844,401.5050048828125,258422
2025-11-13 16:59:00+00:00,401.7799987792969,402.1000061035156,401.1300048828125,401.5849914550781,291150
2025-11-13 17:00:00+00:00,402.614990234375,402.75,401.70001220703125,401.7900085449219,285707
2025-11-13 17:01:00+00:00,402.17401123046875,403.0400085449219,402.1000061035156,402.6348876953125,213514
2025-11-13 17:02:00+00:00,402.0299987792969,402.6600036621094,401.5199890136719,402.239990234375,212071
2025-11-13 17:03:00+00:00,402.8500061035156,403.0299987792969,401.9800109863281,402.0299987792969,198505
2025-11-13 17:04:00+00:00,403.0899963378906,403.1000061035156,402.3299865722656,402.79998779296875,180131
2025-11-13 17:05:00+00:00,403.5085144042969,403.70989990234375,402.5400085449219,403.1000061035156,229743
2025-11-13 17:06:00+00:00,402.8399963378906,403.8299865722656,402.6300048828125,403.489990234375,191393
2025-11-13 17:07:00+00:00,403.1449890136719,403.6099853515625,402.32000732421875,402.79998779296875,187256
2025-11-13 17:08:00+00:00,403.18951416015625,403.489990234375,402.7699890136719,403.2200012207031,140896
2025-11-13 17:09:00+00:00,401.739990234375,403.260009765625,401.5,403.135009765625,296315
2025-11-13 17:10:00+00:00,401.5899963378906,401.9700012207031,401.3999938964844,401.739990234375,157563
2025-11-13 17:11:00+00:00,401.8900146484375,402.05999755859375,400.8800048828125,401.5799865722656,250646
2025-11-13 17:12:00+00:00,401.2049865722656,402.260009765625,400.95001220703125,401.8299865722656,231929
2025-11-13 17:13:00+00:00,401.28729248046875,401.5,400.5600891113281,401.239990234375,264055
2025-11-13 17:14:00+00:00,401.4049987792969,401.4200134277344,400.79998779296875,401.2099914550781,180063
2025-11-13 17:15:00+00:00,402.42999267578125,402.5398864746094,401.3299865722656,401.42999267578125,231808
2025-11-13 17:16:00+00:00,402.7300109863281,402.7770080566406,401.6700134277344,402.385009765625,173239
2025-11-13 17:17:00+00:00,402.7799072265625,402.8800048828125,402.3599853515625,402.69000244140625,139674
2025-11-13 17:18:00+00:00,402.0799865722656,402.82000732421875,401.67999267578125,402.7550048828125,169831
2025-11-13 17:19:00+00:00,401.440185546875,402.3999938964844,401.3617858886719,402.04998779296875,135117
2025-11-13 17:20:00+00:00,401.8999938964844,402.0,401.3699951171875,401.4800109863281,147656
2025-11-13 17:21:00+00:00,402.6451110839844,402.8800048828125,401.75,401.8919982910156,175447
2025-11-13 17:22:00+00:00,402.9100036621094,403.4349060058594,402.5,402.6499938964844,183681
2025-11-13 17:23:00+00:00,403.8949890136719,403.94000244140625,402.8869934082031,402.8869934082031,187934
2025-11-13 17:24:00+00:00,403.25,404.17999267578125,403.05999755859375,403.90399169921875,225632
2025-11-13 17:25:00+00:00,403.82000732421875,403.9700012207031,402.9700012207031,403.29071044921875,161431
2025-11-13 17:26:00+00:00,403.1499938964844,403.9800109863281,402.8299865722656,403.7900085449219,143609
2025-11-13 17:27:00+00:00,403.3599853515625,403.83648681640625,402.95001220703125,403.1700134277344,137992
2025-11-13 17:28:00+00:00,403.9599914550781,403.9599914550781,403.32000732421875,403.3900146484375,125395
2025-11-13 17:29:00+00:00,403.5400085449219,404.17999267578125,403.4100036621094,403.92498779296875,176936
2025-11-13 17:30:00+00:00,403.8999938964844,404.5799865722656,403.5,403.5299987792969,233972
2025-11-13 17:31:00+00:00,403.8800048828125,404.1300048828125,403.3599853515625,403.9200134277344,146567
2025-11-13 17:32:00+00:00,403.239990234375,404.0,403.0,403.8399963378906,155343
2025-11-13 17:33:00+00:00,403.79998779296875,403.81500244140625,403.1600036621094,403.2799987792969,116387
2025-11-13 17:34:00+00:00,403.42498779296875,404.0,403.29998779296875,403.79998779296875,129770
2025-11-13 17:35:00+00:00,403.2300109863281,403.5716857910156,403.0,403.42498779296875,121896
2025-11-13 17:36:00+00:00,402.6400146484375,403.2900085449219,402.5299987792969,403.2699890136719,139722
2025-11-13 17:37:00+00:00,402.0799865722656,402.8804016113281,402.0199890136719,402.6799011230469,146835
2025-11-13 17:38:00+00:00,402.67999267578125,402.7799072265625,401.95001220703125,402.1300048828125,132084
2025-11-13 17:39:00+00:00,403.07440185546875,403.1700134277344,402.4599914550781,402.6600036621094,109867
2025-11-13 17:40:00+00:00,402.1499938964844,403.1524963378906,401.9599914550781,403.1099853515625,137708
2025-11-13 17:41:00+00:00,401.8351135253906,402.3500061035156,401.4117126464844,402.19000244140625,160197
2025-11-13 17:42:00+00:00,401.7449951171875,402.3799133300781,401.5,401.8800048828125,153225
2025-11-13 17:43:00+00:00,401.3999938964844,402.2200012207031,401.2699890136719,401.7099914550781,156317
2025-11-13 17:44:00+00:00,401.1600036621094,401.64190673828125,401.05999755859375,401.4150085449219,141467
2025-11-13 17:45:00+00:00,400.44580078125,401.30999755859375,400.2699890136719,401.1600036621094,272068
2025-11-13 17:46:00+00:00,399.6715087890625,400.6600036621094,399.07000732421875,400.2799987792969,858819
2025-11-13 17:47:00+00:00,399.02880859375,399.7200012207031,398.6600036621094,399.6499938964844,414002
2025-11-13 17:48:00+00:00,399.7300109863281,400.1099853515625,398.94000244140625,399.05499267578125,272637
2025-11-13 17:49:00+00:00,400.1300048828125,400.3699951171875,399.510009765625,399.7300109863281,206725
2025-11-13 17:50:00+00:00,400.3399963378906,400.4700012207031,399.6499938964844,400.0849914550781,210469
2025-11-13 17:51:00+00:00,400.6387023925781,400.739990234375,400.1499938964844,400.3389892578125,176947
2025-11-13 17:52:00+00:00,400.7550048828125,401.0,400.3999938964844,400.6199951171875,162607
2025-11-13 17:53:00+00:00,401.0,401.1263122558594,400.610107421875,400.7699890136719,148114
2025-11-13 17:54:00+00:00,401.5299987792969,402.1199951171875,400.9800109863281,400.9800109863281,1081306
2025-11-13 17:55:00+00:00,401.447998046875,401.6099853515625,400.9200134277344,401.5,145519
2025-11-13 17:56:00+00:00,401.1300048828125,401.5450134277344,400.80999755859375,401.45001220703125,138166
2025-11-13 17:57:00+00:00,400.4599914550781,401.3900146484375,400.4200134277344,401.1300048828125,133937
2025-11-13 17:58:00+00:00,400.6400146484375,401.010009765625,400.42010498046875,400.5,106037
2025-11-13 17:59:00+00:00,400.760009765625,401.1000061035156,400.260009765625,400.635009765625,136830
2025-11-13 18:00:00+00:00,400.94500732421875,401.6499938964844,400.6228942871094,400.82000732421875,133740
2025-11-13 18:01:00+00:00,400.2340087890625,401.0299987792969,400.1600036621094,400.9200134277344,130025
2025-11-13 18:02:00+00:00,400.4599914550781,400.7799987792969,399.8699951171875,400.2300109863281,175835
2025-11-13 18:03:00+00:00,399.6632080078125,400.6000061035156,399.54998779296875,400.43499755859375,165337
2025-11-13 18:04:00+00:00,399.375,399.9100036621094,399.1000061035156,399.6950988769531,206462
2025-11-13 18:05:00+00:00,398.9200134277344,399.69000244140625,398.57000732421875,399.3999938964844,211545
2025-11-13 18:06:00+00:00,400.19000244140625,400.2499084472656,398.6199951171875,398.93560791015625,215465
2025-11-13 18:07:00+00:00,399.2799072265625,400.4750061035156,399.21978759765625,400.2225036621094,132185
2025-11-13 18:08:00+00:00,398.7149963378906,398.94000244140625,398.55999755859375,398.82000732421875,235242
2025-11-13 18:09:00+00:00,398.4700012207031,398.8800048828125,397.9100036621094,398.7286071777344,349974
2025-11-13 18:10:00+00:00,398.99951171875,399.0400085449219,398.1499938964844,398.45001220703125,217060
2025-11-13 18:11:00+00:00,399.30010986328125,399.44000244140625,398.5400085449219,398.9949951171875,183279
2025-11-13 18:12:00+00:00,399.8699951171875,400.0,399.29998779296875,399.31988525390625,137971
2025-11-13 18:13:00+00:00,399.54998779296875,400.25,399.44000244140625,399.9028015136719,191801
2025-11-13 18:14:00+00:00,400.3599853515625,400.59991455078125,399.489990234375,399.489990234375,152321
2025-11-13 18:15:00+00:00,399.9800109863281,400.7699890136719,399.92999267578125,400.3550109863281,165701
2025-11-13 18:16:00+00:00,399.114990234375,400.0356140136719,399.0364074707031,400.0356140136719,178492
2025-11-13 18:17:00+00:00,398.7799987792969,399.1499938964844,398.6199951171875,399.0899963378906,120733
2025-11-13 18:18:00+00:00,399.6283874511719,399.82989501953125,398.7799987792969,398.8999938964844,138765
2025-11-13 18:19:00+00:00,399.2200012207031,399.67498779296875,399.0,399.6003112792969,94565
2025-11-13 18:20:00+00:00,399.32000732421875,399.59991455078125,398.67999267578125,399.2900085449219,162874
2025-11-13 18:21:00+00:00,398.6199951171875,399.3299865722656,398.2300109863281,399.2799987792969,168152
2025-11-13 18:22:00+00:00,399.45001220703125,399.45001220703125,398.6239929199219,398.65301513671875,137436
2025-11-13 18:23:00+00:00,398.864990234375,399.739990234375,398.6499938964844,399.42999267578125,172582
2025-11-13 18:24:00+00:00,399.0299987792969,399.1300048828125,398.54998779296875,398.8900146484375,150912
2025-11-13 18:25:00+00:00,398.42010498046875,399.11749267578125,397.9507141113281,399.0350036621094,223027
2025-11-13 18:26:00+00:00,398.1400146484375,398.7598876953125,397.92999267578125,398.44000244140625,140721
2025-11-13 18:27:00+00:00,398.70001220703125,398.82000732421875,397.60009765625,398.1499938964844,232580
2025-11-13 18:28:00+00:00,397.989990234375,398.7699890136719,397.8100891113281,398.6864929199219,137388
2025-11-13 18:29:00+00:00,398.3599853515625,398.42999267578125,397.67999267578125,398.0400085449219,165598
2025-11-13 18:30:00+00:00,398.1050109863281,398.5292053222656,398.0,398.3599853515625,134865
2025-11-13 18:31:00+00:00,397.5199890136719,398.42999267578125,397.5,398.1600036621094,157842
2025-11-13 18:32:00+00:00,397.8949890136719,398.2200012207031,397.4700012207031,397.54998779296875,184256
2025-11-13 18:33:00+00:00,398.3900146484375,398.5,397.7698059082031,397.8599853515625,140904
2025-11-13 18:34:00+00:00,397.9800109863281,398.489990234375,397.860107421875,398.3301086425781,128353
2025-11-13 18:35:00+00:00,397.5400085449219,398.29998779296875,397.10009765625,397.9949951171875,186148
2025-11-13 18:36:00+00:00,397.7699890136719,398.0299987792969,397.37060546875,397.5799865722656,128322
2025-11-13 18:37:00+00:00,397.57000732421875,397.85699462890625,397.0,397.7699890136719,271513
2025-11-13 18:38:00+00:00,397.239990234375,398.239990234375,397.1300048828125,397.54998779296875,173069
2025-11-13 18:39:00+00:00,397.32000732421875,397.6000061035156,396.8999938964844,397.3052978515625,185068
2025-11-13 18:40:00+00:00,397.25,397.56500244140625,396.42010498046875,397.32000732421875,243120
2025-11-13 18:41:00+00:00,397.0997009277344,397.2799987792969,396.7300109863281,397.2535095214844,178293
2025-11-13 18:42:00+00:00,396.6400146484375,397.6000061035156,396.5899963378906,397.1274108886719,171609
2025-11-13 18:43:00+00:00,397.340087890625,397.489990234375,396.54998779296875,396.69000244140625,167334
2025-11-13 18:44:00+00:00,398.4649963378906,398.5249938964844,397.2361145019531,397.3399963378906,235062
2025-11-13 18:45:00+00:00,397.9599914550781,398.6400146484375,397.8699951171875,398.5,141366
2025-11-13 18:46:00+00:00,397.7832946777344,398.44000244140625,397.60101318359375,397.9599914550781,150292
2025-11-13 18:47:00+00:00,398.7900085449219,398.7900085449219,397.82000732421875,397.82000732421875,142635
2025-11-13 18:48:00+00:00,398.2300109863281,399.1899108886719,398.1328125,398.7650146484375,243464
2025-11-13 18:49:00+00:00,397.55499267578125,398.3699951171875,397.5199890136719,398.2300109863281,155946
2025-11-13 18:50:00+00:00,397.42999267578125,397.9599914550781,397.1099853515625,397.55999755859375,145383
2025-11-13 18:51:00+00:00,397.4150085449219,397.8399963378906,396.7900085449219,397.4027099609375,208329
2025-11-13 18:52:00+00:00,397.4200134277344,397.44000244140625,396.5899963378906,397.3800048828125,195604
2025-11-13 18:53:00+00:00,398.0899963378906,398.1700134277344,397.1199951171875,397.4200134277344,150608
2025-11-13 18:54:00+00:00,397.8699951171875,398.20001220703125,397.29998779296875,398.0950012207031,141078
2025-11-13 18:55:00+00:00,397.8599853515625,398.6300048828125,397.75,397.8699951171875,187781
2025-11-13 18:56:00+00:00,398.2449951171875,398.6098937988281,397.7900085449219,397.8399963378906,114311
2025-11-13 18:57:00+00:00,397.8399963378906,398.45001220703125,397.5849914550781,398.25,141156
2025-11-13 18:58:00+00:00,398.5,398.948486328125,397.8699951171875,397.8699951171875,176598
2025-11-13 18:59:00+00:00,398.8699951171875,398.95001220703125,398.0299987792969,398.5400085449219,119645
2025-11-13 19:00:00+00:00,398.17999267578125,399.2900085449219,398.0,398.8399963378906,411257
2025-11-13 19:01:00+00:00,397.3999938964844,398.17999267578125,397.1099853515625,398.1499938964844,211372
2025-11-13 19:02:00+00:00,398.0400085449219,398.19000244140625,396.9200134277344,397.510009765625,361469
2025-11-13 19:03:00+00:00,397.489990234375,398.1000061035156,397.2799987792969,398.0286865234375,128779
2025-11-13 19:04:00+00:00,397.9599914550781,397.9800109863281,397.3699951171875,397.510009765625,94719
2025-11-13 19:05:00+00:00,397.6000061035156,398.44000244140625,397.5,397.9725036621094,137544
2025-11-13 19:06:00+00:00,398.3599853515625,398.3599853515625,397.5,397.6050109863281,123894
2025-11-13 19:07:00+00:00,397.30120849609375,398.760009765625,397.17999267578125,398.3800048828125,174484
2025-11-13 19:08:00+00:00,397.1600036621094,397.5199890136719,396.75,397.3399963378906,149093
2025-11-13 19:09:00+00:00,397.2900085449219,397.6084899902344,396.93011474609375,397.1700134277344,113300
2025-11-13 19:10:00+00:00,397.55999755859375,398.07958984375,397.1700134277344,397.2900085449219,133901
2025-11-13 19:11:00+00:00,397.2699890136719,397.9200134277344,397.2200012207031,397.6300048828125,94410
2025-11-13 19:12:00+00:00,397.0203857421875,397.70001220703125,397.0203857421875,397.2699890136719,155536
2025-11-13 19:13:00+00:00,397.341796875,397.4700012207031,397.0,397.03009033203125,95488
2025-11-13 19:14:00+00:00,397.2349853515625,397.57501220703125,396.92999267578125,397.3800048828125,146770
2025-11-13 19:15:00+00:00,397.489990234375,397.5400085449219,396.9700012207031,397.239990234375,102041
2025-11-13 19:16:00+00:00,397.4150085449219,397.7300109863281,397.25,397.4549865722656,84170
2025-11-13 19:17:00+00:00,397.7900085449219,398.0199890136719,397.4100036621094,397.45001220703125,108416
2025-11-13 19:18:00+00:00,398.7200012207031,398.7900085449219,397.75,397.75,172188
2025-11-13 19:19:00+00:00,397.93499755859375,398.7099914550781,397.6400146484375,398.6736145019531,137242
2025-11-13 19:20:00+00:00,398.0849914550781,398.4599914550781,397.8714904785156,397.92498779296875,104208
2025-11-13 19:21:00+00:00,398.3699951171875,398.489990234375,397.92498779296875,398.1300048828125,113264
2025-11-13 19:22:00+00:00,399.3900146484375,399.4599914550781,398.32220458984375,398.3597106933594,198655
2025-11-13 19:23:00+00:00,399.5799865722656,399.6300048828125,399.13800048828125,399.3500061035156,174064
2025-11-13 19:24:00+00:00,400.04998779296875,400.20001220703125,399.2701110839844,399.5751037597656,236238
2025-11-13 19:25:00+00:00,401.4100036621094,401.69000244140625,400.0299987792969,400.0780029296875,325781
2025-11-13 19:26:00+00:00,401.2096862792969,401.55999755859375,400.3800048828125,401.3900146484375,275126
2025-11-13 19:27:00+00:00,401.4679870605469,402.010009765625,401.1650085449219,401.19000244140625,294013
2025-11-13 19:28:00+00:00,402.0710144042969,402.3699951171875,401.5400085449219,401.5400085449219,267673
2025-11-13 19:29:00+00:00,402.6925048828125,402.94000244140625,402.04998779296875,402.04998779296875,342182
2025-11-13 19:30:00+00:00,401.2699890136719,402.7699890136719,401.20001220703125,402.6000061035156,284779
2025-11-13 19:31:00+00:00,401.9898986816406,402.2799987792969,401.1300048828125,401.2900085449219,240008
2025-11-13 19:32:00+00:00,402.55999755859375,403.0,402.0,402.0299072265625,223534
2025-11-13 19:33:00+00:00,403.0899963378906,403.19000244140625,402.5,402.5299987792969,211364
2025-11-13 19:34:00+00:00,403.05499267578125,403.3399963378906,402.54998779296875,403.1400146484375,249938
2025-11-13 19:35:00+00:00,403.10101318359375,403.57000732421875,402.9700012207031,403.02398681640625,234371
2025-11-13 19:36:00+00:00,402.9989929199219,403.3595886230469,402.70001220703125,403.0744934082031,187186
2025-11-13 19:37:00+00:00,402.5849914550781,403.4599914550781,402.3800048828125,402.989990234375,206247
2025-11-13 19:38:00+00:00,401.5400085449219,402.6400146484375,401.45001220703125,402.5849914550781,237561
2025-11-13 19:39:00+00:00,402.66009521484375,402.92999267578125,401.5799865722656,401.5799865722656,177045
2025-11-13 19:40:00+00:00,402.80499267578125,402.8999938964844,401.9599914550781,402.6600036621094,169144
2025-11-13 19:41:00+00:00,402.2051086425781,402.9200134277344,401.7900085449219,402.8299865722656,164467
2025-11-13 19:42:00+00:00,401.8949890136719,402.3999938964844,401.7699890136719,402.2200012207031,106261
2025-11-13 19:43:00+00:00,402.5199890136719,402.739990234375,401.79998779296875,401.8908996582031,120370
2025-11-13 19:44:00+00:00,401.909912109375,402.55999755859375,401.6199951171875,402.4966125488281,131794
2025-11-13 19:45:00+00:00,401.57830810546875,402.3299865722656,401.44000244140625,401.8651123046875,152399
2025-11-13 19:46:00+00:00,401.1700134277344,401.5899963378906,400.8500061035156,401.5799865722656,197065
2025-11-13 19:47:00+00:00,400.42999267578125,401.4100036621094,400.1700134277344,401.1545104980469,185387
2025-11-13 19:48:00+00:00,400.3900146484375,400.88128662109375,400.17999267578125,400.5008850097656,157016
2025-11-13 19:49:00+00:00,400.67999267578125,400.67999267578125,399.8900146484375,400.364990234375,177893
2025-11-13 19:50:00+00:00,400.4549865722656,401.5,400.30999755859375,400.69000244140625,189738
2025-11-13 19:51:00+00:00,400.135009765625,400.80999755859375,399.79998779296875,400.489990234375,165123
2025-11-13 19:52:00+00:00,400.2300109863281,400.489990234375,399.9419860839844,400.1700134277344,98868
2025-11-13 19:53:00+00:00,399.2449951171875,400.260009765625,399.19000244140625,400.2200012207031,206230
2025-11-13 19:54:00+00:00,399.3699951171875,399.80999755859375,399.2099914550781,399.2799987792969,154699
2025-11-13 19:55:00+00:00,398.57000732421875,399.4153137207031,398.45001220703125,399.385009765625,231842
